UF,MUNICÍPIO,DDD
MG,MACHACALIS,33
MG,MACHADO,35
MG,MADRE DE DEUS DE MINAS,32
MG,MALACACHETA,33
MG,MAMONAS,38
MG,MANGA,38
MG,MANHUAÇU,33
MG,MANHUMIRIM,33
MG,MANTENA,33
MG,MAR DE ESPANHA,32
MG,MARAVILHAS,37
MG,MARIA DA FÉ,35
MG,MARIANA,31
MG,MARILAC,33
MG,MÁRIO CAMPOS,31
MG,MARIPÁ DE MINAS,32
MG,MARLIÉRIA,31
MG,MARMELÓPOLIS,35
MG,MARTINHO CAMPOS,37
MG,MARTINS SOARES,33
MG,MATA VERDE,33
MG,MATERLÂNDIA,33
MG,MATEUS LEME,31
MG,MATHIAS LOBATO,33
MG,MATIAS BARBOSA,32
MG,MATIAS CARDOSO,38
MG,MATIPÓ,31
MG,MATO VERDE,38
MG,MATOZINHOS,31
MG,MATUTINA,34
MG,MEDEIROS,37
MG,MEDINA,33
MG,MENDES PIMENTEL,33
MG,MERCÊS,32
MG,MESQUITA,33
MG,MINAS NOVAS,33
MG,MINDURI,35
MG,MIRABELA,38
MG,MIRADOURO,32
MG,MIRAÍ,32
MG,MIRAVÂNIA,38
MG,MOEDA,31
MG,MOEMA,37
MG,MONJOLOS,38
MG,MONSENHOR PAULO,35
MG,MONTALVÂNIA,38
MG,MONTE ALEGRE DE MINAS,34
MG,MONTE AZUL,38
MG,MONTE BELO,35
MG,MONTE CARMELO,34
MG,MONTE FORMOSO,33
MG,MONTE SANTO DE MINAS,35
MG,MONTE SIÃO,35
MG,MONTES CLAROS,38
MG,MONTEZUMA,38
MG,MORADA NOVA DE MINAS,37
MG,MORRO DA GARÇA,38
MG,MORRO DO PILAR,31
MG,MUNHOZ,35
MG,MURIAÉ,32
MG,MUTUM,33
MG,MUZAMBINHO,35
MG,NACIP RAYDAN,33
MG,NANUQUE,33
MG,NAQUE,33
MG,NATALÂNDIA,38
MG,NATÉRCIA,35
MG,NAZARENO,35
MG,NEPOMUCENO,35
MG,NINHEIRA,38
MG,NOVA BELÉM,33
MG,NOVA ERA,31
MG,NOVA LIMA,31
MG,NOVA MÓDICA,33
MG,NOVA PONTE,34
MG,NOVA PORTEIRINHA,38
MG,NOVA RESENDE,35
MG,NOVA SERRANA,37
MG,NOVA UNIÃO,31
MG,NOVO CRUZEIRO,33
MG,NOVO ORIENTE DE MINAS,33
MG,NOVORIZONTE,38
MG,OLARIA,32
MG,OLHOS D'AGUA,38
MG,OLÍMPIO NORONHA,35
MG,OLIVEIRA,37
MG,OLIVEIRA FORTES,32
MG,ONÇA DE PITANGUI,37
MG,ORATÓRIOS,31
MG,ORIZÂNIA,32
MG,OURO BRANCO,31
MG,OURO FINO,35
MG,OURO PRETO,31
MG,OURO VERDE DE MINAS,33
MG,PADRE CARVALHO,38
MG,PADRE PARAÍSO,33
MG,PAI PEDRO,38
MG,PAINEIRAS,37
MG,PAINS,37
MG,PAIVA,32
MG,PALMA,32
MG,PALMÓPOLIS,33
MG,PAPAGAIOS,37
MG,PARÁ DE MINAS,37
MG,PARACATU,38
MG,PARAGUAÇU,35
MG,PARAISÓPOLIS,35
MG,PARAOPEBA,31
MG,PASSA QUATRO,35
MG,PASSA TEMPO,37
MG,PASSA VINTE,32
MG,PASSABÉM,31
MG,PASSOS,35
MG,PATIS,38
MG,PATOS DE MINAS,34
MG,PATROCÍNIO,34
MG,PATROCÍNIO DO MURIAÉ,32
MG,PAULA CÂNDIDO,32
MG,PAULISTAS,33
MG,PAVÃO,33
MG,PEÇANHA,33
MG,PEDRA AZUL,33
MG,PEDRA BONITA,31
MG,PEDRA DO ANTA,31
MG,PEDRA DO INDAIÁ,37
MG,PEDRA DOURADA,32
MG,PEDRALVA,35
MG,PEDRAS DE MARIA DA CRUZ,38
MG,PEDRINÓPOLIS,34
MG,PEDRO LEOPOLDO,31
MG,PEDRO TEIXEIRA,32
MG,PEQUERI,32
MG,PEQUI,37
MG,PERDIGÃO,37
MG,PERDIZES,34
MG,PERDÕES,35
MG,PERIQUITO,33
MG,PESCADOR,33
MG,PIAU,32
MG,PIEDADE DE CARATINGA,33
MG,PIEDADE DE PONTE NOVA,31
MG,PIEDADE DO RIO GRANDE,32
MG,PIEDADE DOS GERAIS,31
MG,PIMENTA,37
MG,PINGO D'ÁGUA,33
MG,PINTÓPOLIS,38
MG,PIRACEMA,37
MG,PIRAJUBA,34
MG,PIRANGA,31
MG,PIRANGUÇU,35
MG,PIRANGUINHO,35
MG,PIRAPETINGA,32
MG,PIRAPORA,38
MG,PIRAÚBA,32
MG,PITANGUI,37
MG,PIUÍ,37
MG,PLANURA,34
MG,POÇO FUNDO,35
MG,POÇOS DE CALDAS,35
MG,POCRANE,33
MG,POMPÉU,37
MG,PONTE NOVA,31
MG,PONTO CHIQUE,38
MG,PONTO DOS VOLANTES,33
MG,PORTEIRINHA,38
MG,PORTO FIRME,31
MG,POTÉ,33
MG,POUSO ALEGRE,35
MG,POUSO ALTO,35
MG,PRADOS,32
MG,PRATA,34
MG,PRATÁPOLIS,35
MG,PRATINHA,34
MG,PRESIDENTE BERNARDES,32
MG,PRESIDENTE JUSCELINO,38
MG,PRESIDENTE KUBITSCHEK,38
MG,PRESIDENTE OLEGÁRIO,34
MG,PRUDENTE DE MORAIS,31
MG,QUARTEL GERAL,37
MG,QUELUZITA,31
MG,RAPOSOS,31
MG,RAUL SOARES,33
MG,RECREIO,32
MG,REDUTO,33
MG,RESENDE COSTA,32
MG,RESPLENDOR,33
MG,RESSAQUINHA,32
MG,RIACHINHO,38
MG,RIACHO DOS MACHADOS,38
MG,RIBEIRÃO DAS NEVES,31
MG,RIBEIRÃO VERMELHO,35
MG,RIO ACIMA,31
MG,RIO CASCA,31
MG,RIO DO PRADO,33
MG,RIO DOCE,31
MG,RIO ESPERA,31
MG,RIO MANSO,31
MG,RIO NOVO,32
MG,RIO PARANAÍBA,34
MG,RIO PARDO DE MINAS,38
MG,RIO PIRACICABA,31
MG,RIO POMBA,32
MG,RIO PRETO,32
MG,RIO VERMELHO,33
MG,RITÁPOLIS,32
MG,ROCHEDO DE MINAS,32
MG,RODEIRO,32
MG,ROMARIA,34
MG,ROSÁRIO DA LIMEIRA,32
MG,RUBELITA,38
MG,RUBIM,33
MG,SABARÁ,31
MG,SABINÓPOLIS,33
MG,SACRAMENTO,34
MG,SALINAS,38
MG,SALTO DA DIVISA,33
MG,SANTA BÁRBARA,31
MG,SANTA BÁRBARA DO LESTE,33
MG,SANTA BÁRBARA DO MONTE VERDE,32
MG,SANTA BÁRBARA DO TUGÚRIO,32
MG,SANTA CRUZ DE MINAS,32
MG,SANTA CRUZ DE SALINAS,38
MG,SANTA CRUZ DO ESCALVADO,31
MG,SANTA EFIGÊNIA DE MINAS,33
MG,SANTA FÉ DE MINAS,38
MG,SANTA HELENA DE MINAS,33
MG,SANTA JULIANA,34
MG,SANTA LUZIA,31
MG,SANTA MARGARIDA,31
MG,SANTA MARIA DE ITABIRA,31
MG,SANTA MARIA DO SALTO,33
MG,SANTA MARIA DO SUAÇUÍ,33
MG,SANTA RITA DE CALDAS,35
MG,SANTA RITA DE IBITIPOCA,32
MG,SANTA RITA DE JACUTINGA,32
MG,SANTA RITA DE MINAS,33
MG,SANTA RITA DO ITUETO,33
MG,SANTA RITA DO SAPUCAÍ,35
MG,SANTA ROSA DA SERRA,34
MG,SANTA VITÓRIA,34
MG,SANTANA DA VARGEM,35
MG,SANTANA DE CATAGUASES,32
MG,SANTANA DE PIRAPAMA,31
MG,SANTANA DO DESERTO,32
MG,SANTANA DO GARAMBÉU,32
MG,SANTANA DO JACARÉ,35
MG,SANTANA DO MANHUAÇU,33
MG,SANTANA DO PARAÍSO,31
MG,SANTANA DO RIACHO,31
MG,SANTANA DOS MONTES,31
MG,SANTO ANTÔNIO DO AMPARO,35
MG,SANTO ANTÔNIO DO AVENTUREIRO,32
MG,SANTO ANTÔNIO DO GRAMA,31
MG,SANTO ANTÔNIO DO ITAMBÉ,33
MG,SANTO ANTÔNIO DO JACINTO,33
MG,SANTO ANTÔNIO DO MONTE,37
MG,SANTO ANTÔNIO DO RETIRO,38
MG,SANTO ANTÔNIO DO RIO ABAIXO,31
MG,SANTO HIPÓLITO,38
MG,SANTOS DUMONT,32
MG,SÃO BENTO ABADE,35
MG,SÃO BRÁS DO SUAÇUÍ,31
MG,SÃO DOMINGOS DAS DORES,33
MG,SÃO DOMINGOS DO PRATA,31
MG,SÃO FÉLIX DE MINAS,33
MG,SÃO FRANCISCO,38
MG,SÃO FRANCISCO DE PAULA,37
MG,SÃO FRANCISCO DE SALES,34
MG,SÃO FRANCISCO DO GLÓRIA,32
MG,SÃO GERALDO,32
MG,SÃO GERALDO DA PIEDADE,33
MG,SÃO GERALDO DO BAIXIO,33
MG,SÃO GONÇALO DO ABAETÉ,38
MG,SÃO GONÇALO DO PARÁ,37
MG,SÃO GONÇALO DO RIO ABAIXO,31
MG,SÃO GONÇALO DO RIO PRETO,38
MG,SÃO GONÇALO DO SAPUCAÍ,35
MG,SÃO GOTARDO,34
MG,SÃO JOÃO BATISTA DO GLÓRIA,35
MG,SÃO JOÃO DA LAGOA,38
MG,SÃO JOÃO DA MATA,35
MG,SÃO JOÃO DA PONTE,38
MG,SÃO JOÃO DAS MISSÕES,38
MG,SÃO JOÃO DEL REI,32
MG,SÃO JOÃO DO MANHUAÇU,33
MG,SÃO JOÃO DO MANTENINHA,33
MG,SÃO JOÃO DO ORIENTE,33
MG,SÃO JOÃO DO PACUÍ,38
MG,SÃO JOÃO DO PARAÍSO,38
MG,SÃO JOÃO EVANGELISTA,33
MG,SÃO JOÃO NEPOMUCENO,32
MG,SÃO JOAQUIM DE BICAS,31
MG,SÃO JOSÉ DA BARRA,35
MG,SÃO JOSÉ DA LAPA,31
MG,SÃO JOSÉ DA SAFIRA,33
MG,SÃO JOSÉ DA VARGINHA,37
MG,SÃO JOSÉ DO ALEGRE,35
MG,SÃO JOSÉ DO DIVINO,33
MG,SÃO JOSÉ DO GOIABAL,31
MG,SÃO JOSÉ DO JACURI,33
MG,SÃO JOSÉ DO MANTIMENTO,33
MG,SÃO LOURENÇO,35
MG,SÃO MIGUEL DO ANTA,31
MG,SÃO PEDRO DA UNIÃO,35
MG,SÃO PEDRO DO SUAÇUÍ,33
MG,SÃO PEDRO DOS FERROS,33
MG,SÃO ROMÃO,38
MG,SÃO ROQUE DE MINAS,37
MG,SÃO SEBASTIÃO DA BELA VISTA,35
MG,SÃO SEBASTIÃO DA VARGEM ALEGRE,32
MG,SÃO SEBASTIÃO DO ANTA,33
MG,SÃO SEBASTIÃO DO MARANHÃO,33
MG,SÃO SEBASTIÃO DO OESTE,37
MG,SÃO SEBASTIÃO DO PARAÍSO,35
MG,SÃO SEBASTIÃO DO RIO PRETO,31
MG,SÃO SEBASTIÃO DO RIO VERDE,35
MG,SAO THOME DAS LETRAS,35
MG,SÃO TIAGO,32
MG,SÃO TOMÁS DE AQUINO,35
MG,SÃO VICENTE DE MINAS,35
MG,SAPUCAÍ-MIRIM,35
MG,SARDOÁ,33
MG,SARZEDO,31
MG,SEM-PEIXE,31
MG,SENADOR AMARAL,35
MG,SENADOR CORTES,32
MG,SENADOR FIRMINO,32
MG,SENADOR JOSÉ BENTO,35
MG,SENADOR MODESTINO GONÇALVES,38
MG,SENHORA DE OLIVEIRA,31
MG,SENHORA DO PORTO,33
MG,SENHORA DOS REMÉDIOS,32
MG,SERICITA,31
MG,SERITINGA,35
MG,SERRA AZUL DE MINAS,38
MG,SERRA DA SAUDADE,37
MG,SERRA DO SALITRE,34
MG,SERRA DOS AIMORÉS,33
MG,SERRANIA,35
MG,SERRANÓPOLIS DE MINAS,38
MG,SERRANOS,35
MG,SERRO,38
MG,SETE LAGOAS,31
MG,SETUBINHA,33
MG,SILVEIRÂNIA,32
MG,SILVIANÓPOLIS,35
MG,SIMÃO PEREIRA,32
MG,SIMONÉSIA,33
MG,SOBRÁLIA,33
MG,SOLEDADE DE MINAS,35
MG,TABULEIRO,32
MG,TAIOBEIRAS,38
MG,TAPARUBA,33
MG,TAPIRA,34
MG,TAPIRAÍ,37
MG,TAQUARAÇU DE MINAS,31
MG,TARUMIRIM,33
MG,TEIXEIRAS,31
MG,TEÓFILO OTONI,33
MG,TIMÓTEO,31
MG,TIRADENTES,32
MG,TIROS,34
MG,TOCANTINS,32
MG,TOCOS DO MOGI,35
MG,TOLEDO,35
MG,TOMBOS,32
MG,TRÊS CORAÇÕES,35
MG,TRÊS MARIAS,38
MG,TRÊS PONTAS,35
MG,TUMIRITINGA,33
MG,TUPACIGUARA,34
MG,TURMALINA,38
MG,TURVOLÂNDIA,35
MG,UBÁ,32
MG,UBAÍ,38
MG,UBAPORANGA,33
MG,UBERABA,34
MG,UBERLÂNDIA,34
MG,UMBURATIBA,33
MG,UNAÍ,38
MG,UNIÃO DE MINAS,34
MG,URUANA DE MINAS,38
MG,URUCÂNIA,31
MG,URUCUIA,38
MG,VARGEM ALEGRE,33
MG,VARGEM BONITA,37
MG,VARGEM GRANDE DO RIO PARDO,38
MG,VARGINHA,35
MG,VARJÃO,38
MG,VÁRZEA DA PALMA,38
MG,VARZELÂNDIA,38
MG,VAZANTE,34
MG,VERDELÂNDIA,38
MG,VEREDINHA,38
MG,VERÍSSIMO,34
MG,VERMELHO NOVO,33
MG,VESPASIANO,31
MG,VIÇOSA,31
MG,VIEIRAS,32
MG,VIRGEM DA LAPA,33
MG,VIRGÍNIA,35
MG,VIRGINÓPOLIS,33
MG,VIRGOLÂNDIA,33
MG,VISCONDE DO RIO BRANCO,32
MG,VOLTA GRANDE,32
MG,WENCESLAU BRAZ,35
MS,ÁGUA CLARA,67
MS,ALCINÓPOLIS,67
MS,AMAMBAÍ,67
MS,ANASTÁCIO,67
MS,ANAURILÂNDIA,67
MS,ANGÉLICA,67
MS,ANTÔNIO JOÃO,67
MS,APARECIDA DO TABOADO,67
MS,AQUIDAUANA,67
MS,ARAL MOREIRA,67
MS,BANDEIRANTES,67
MS,BATAGUASSU,67
MS,BATAIPORÃ,67
MS,BELA VISTA,67
MS,BODOQUENA,67
MS,BONITO,67
MS,BRASILÂNDIA,67
MS,CAARAPÓ,67
MS,CAMAPUÃ,67
MS,CAMPO GRANDE,67
MS,CARACOL,67
MS,CASSILÂNDIA,67
MS,CHAPADÃO DO SUL,67
MS,CORGUINHO,67
MS,CORONEL SAPUCAIA,67
MS,CORUMBÁ,67
MS,COSTA RICA,67
MS,COXIM,67
MS,DEODÁPOLIS,67
MS,DOIS IRMÃOS DO BURITI,67
MS,DOURADINA,67
MS,DOURADOS,67
MS,ELDORADO,67
MS,FÁTIMA DO SUL,67
MS,GLÓRIA DE DOURADOS,67
MS,GUIA LOPES DA LAGUNA,67
MS,IGUATEMI,67
MS,INOCÊNCIA,67
MS,ITAPORÃ,67
MS,ITAQUIRAÍ,67
MS,IVINHEMA,67
MS,JAPORÃ,67
MS,JARAGUARI,67
MS,JARDIM,67
MS,JATEÍ,67
MS,JUTI,67
MS,LADÁRIO,67
MS,LAGUNA CARAPÃ,67
MS,MARACAJU,67
MS,MIRANDA,67
MS,MUNDO NOVO,67
MS,NAVIRAÍ,67
MS,NIOAQUE,67
MS,NOVA ALVORADA DO SUL,67
MS,NOVA ANDRADINA,67
MS,NOVO HORIZONTE DO SUL,67
MS,PARAISO DAS ÁGUAS,67
MS,PARANAÍBA,67
MS,PARANHOS,67
MS,PEDRO GOMES,67
MS,PONTA PORÃ,67
MS,PORTO MURTINHO,67
MS,RIBAS DO RIO PARDO,67
MS,RIO BRILHANTE,67
MS,RIO NEGRO,67
MS,RIO VERDE DE MATO GROSSO,67
MS,ROCHEDO,67
MS,SANTA RITA DO PARDO,67
MS,SÃO GABRIEL DO OESTE,67
MS,SELVÍRIA,67
MS,SETE QUEDAS,67
MS,SIDROLÂNDIA,67
MS,SONORA,67
MS,TACURU,67
MS,TAQUARUSSU,67
MS,TERENOS,67
MS,TRÊS LAGOAS,67
MS,VICENTINA,67
MT,ACORIZAL,65
MT,ÁGUA BOA,66
MT,ALTA FLORESTA,66
MT,ALTO ARAGUAIA,66
MT,ALTO BOA VISTA,66
MT,ALTO GARÇAS,66
MT,ALTO PARAGUAI,65
MT,ALTO TAQUARI,66
MT,APIACÁS,66
MT,ARAGUAIANA,66
MT,ARAGUAINHA,66
MT,ARAPUTANGA,65
MT,ARENÁPOLIS,65
MT,ARIPUANÃ,66
MT,BARÃO DE MELGAÇO,65
MT,BARRA DO BUGRES,65
MT,BARRA DO GARÇAS,66
MT,BOM JESUS DO ARAGUAIA,66
MT,BRASNORTE,66
MT,CÁCERES,65
MT,CAMPINÁPOLIS,66
MT,CAMPO NOVO DO PARECIS,65
MT,CAMPO VERDE,66
MT,CAMPOS DE JÚLIO,65
MT,CANABRAVA DO NORTE,66
MT,CANARANA,66
MT,CARLINDA,66
MT,CASTANHEIRA,66
MT,CHAPADA DOS GUIMARÃES,65
MT,CLÁUDIA,66
MT,COCALINHO,66
MT,COLÍDER,66
MT,COLNIZA,66
MT,COMODORO,65
MT,CONFRESA,66
MT,CONQUISTA DO OESTE,65
MT,COTRIGUAÇU,66
MT,CUIABÁ,65
MT,CURVELANDIA,65
MT,DENISE,65
MT,DIAMANTINO,65
MT,DOM AQUINO,66
MT,FELIZ NATAL,66
MT,FIGUEIRÓPOLIS D'OESTE,65
MT,GAÚCHA DO NORTE,66
MT,GENERAL CARNEIRO,66
MT,GLÓRIA D'OESTE,65
MT,GUARANTÃ DO NORTE,66
MT,GUIRATINGA,66
MT,INDIAVAÍ,65
MT,ITAÚBA,66
MT,ITIQUIRA,65
MT,JACIARA,66
MT,JANGADA,65
MT,JAURU,65
MT,JUARA,66
MT,JUÍNA,66
MT,JURUENA,66
MT,JUSCIMEIRA,66
MT,LAMBARI D'OESTE,65
MT,LUCAS DO RIO VERDE,65
MT,LUCIÁRA,66
MT,MARCELÂNDIA,66
MT,MATUPÁ,66
MT,MIRASSOL D'OESTE,65
MT,NOBRES,65
MT,NORTELÂNDIA,65
MT,NOSSA SENHORA DO LIVRAMENTO,65
MT,NOVA BANDEIRANTES,66
MT,NOVA BRASILÂNDIA,66
MT,NOVA CANÃA DO NORTE,66
MT,NOVA GUARITA,66
MT,NOVA LACERDA,65
MT,NOVA MARILÂNDIA,65
MT,NOVA MARINGÁ,66
MT,NOVA MONTE VERDE,66
MT,NOVA MUTUM,65
MT,NOVA NAZARÉ,66
MT,NOVA OLÍMPIA,65
MT,NOVA SANTA HELENA,66
MT,NOVA UBIRATÃ,66
MT,NOVA XAVANTINA,66
MT,NOVO HORIZONTE DO NORTE,66
MT,NOVO MUNDO,66
MT,NOVO SANTO ANTONIO,66
MT,NOVO SÃO JOAQUIM,66
MT,PARANAÍTA,66
MT,PARANATINGA,66
MT,PEDRA PRETA,66
MT,PEIXOTO DE AZEVEDO,66
MT,PLANALTO DA SERRA,66
MT,POCONÉ,65
MT,PONTAL DO ARAGUAIA,66
MT,PONTE BRANCA,66
MT,PONTES E LACERDA,65
MT,PORTO ALEGRE DO NORTE,66
MT,PORTO DOS GAÚCHOS,66
MT,PORTO ESPERIDIÃO,65
MT,PORTO ESTRELA,65
MT,POXORÉO,66
MT,PRIMAVERA DO LESTE,66
MT,QUERÊNCIA,66
MT,RESERVA DO CABAÇAL,65
MT,RIBEIRÃO CASCALHEIRA,66
MT,RIBEIRÃOZINHO,66
MT,RIO BRANCO,65
MT,RONDOLANDIA,66
MT,RONDONÓPOLIS,66
MT,ROSÁRIO OESTE,65
MT,SALTO DO CÉU,65
MT,SANTA CARMEM,66
MT,SANTA CRUZ DO XINGU,66
MT,SANTA RITA DO TRIVELATO,65
MT,SANTA TEREZINHA,66
MT,SANTO AFONSO,65
MT,SANTO ANTONIO DO LESTE,66
MT,SANTO ANTÔNIO DO LEVERGER,65
MT,SÃO FÉLIX DO ARAGUAIA,66
MT,SÃO JOSÉ DO POVO,66
MT,SÃO JOSÉ DO RIO CLARO,65
MT,SÃO JOSÉ DO XINGU,66
MT,SÃO JOSÉ DOS QUATRO MARCOS,65
MT,SÃO PEDRO DA CIPA,66
MT,SAPEZAL,65
MT,SERRA NOVA DOURADA,66
MT,SINOP,66
MT,SORRISO,66
MT,TABAPORÃ,66
MT,TANGARÁ DA SERRA,65
MT,TAPURAH,66
MT,TERRA NOVA DO NORTE,66
MT,TESOURO,66
MT,TORIXORÉU,66
MT,UNIÃO DO SUL,66
MT,VALE DE SÃO DOMINGOS,65
MT,VÁRZEA GRANDE,65
MT,VERA,66
MT,VILA BELA DA SANTÍSSIMA TRINDADE,65
MT,VILA RICA,66
PA,ABAETETUBA,91
PA,ABEL FIGUEIREDO,94
PA,ACARÁ,91
PA,AFUÁ,91
PA,ÁGUA AZUL DO NORTE,94
PA,ALENQUER,93
PA,ALMEIRIM,93
PA,ALTAMIRA,93
PA,ANAJÁS,91
PA,ANANINDEUA,91
PA,ANAPU,91
PA,AUGUSTO CORRÊA,91
PA,AURORA DO PARÁ,91
PA,AVEIRO,93
PA,BAGRE,91
PA,BAIÃO,91
PA,BANNACH,94
PA,BARCARENA,91
PA,BELÉM,91
PA,BELTERRA,93
PA,BENEVIDES,91
PA,BOM JESUS DO TOCANTINS,94
PA,BONITO,91
PA,BRAGANÇA,91
PA,BRASIL NOVO,93
PA,BREJO GRANDE DO ARAGUAIA,94
PA,BREU BRANCO,94
PA,BREVES,91
PA,BUJARU,91
PA,CACHOEIRA DO ARARI,91
PA,CACHOEIRA DO PIRIÁ,91
PA,CAMETÁ,91
PA,CANAÃ DOS CARAJÁS,94
PA,CAPANEMA,91
PA,CAPITÃO POÇO,91
PA,CASTANHAL,91
PA,CHAVES,91
PA,COLARES,91
PA,CONCEIÇÃO DO ARAGUAIA,94
PA,CONCÓRDIA DO PARÁ,91
PA,CUMARU DO NORTE,94
PA,CURIONÓPOLIS,94
PA,CURRALINHO,91
PA,CURUÁ,93
PA,CURUÇÁ,91
PA,DOM ELISEU,94
PA,ELDORADO DOS CARAJÁS,94
PA,FARO,93
PA,FLORESTA DO ARAGUAIA,94
PA,GARRAFÃO DO NORTE,91
PA,GOIANÉSIA DO PARÁ,94
PA,GURUPÁ,91
PA,IGARAPÉ-AÇU,91
PA,IGARAPÉ-MIRI,91
PA,INHANGAPI,91
PA,IPIXUNA DO PARÁ,91
PA,IRITUIA,91
PA,ITAITUBA,93
PA,ITUPIRANGA,94
PA,JACAREACANGA,93
PA,JACUNDÁ,94
PA,JURUTI,93
PA,LIMOEIRO DO AJURU,91
PA,MÃE DO RIO,91
PA,MAGALHÃES BARATA,91
PA,MARABÁ,94
PA,MARACANÃ,91
PA,MARAPANIM,91
PA,MARITUBA,91
PA,MEDICILÂNDIA,93
PA,MELGAÇO,91
PA,MOCAJUBA,91
PA,MOJU,91
PA,MOJUÍ DOS CAMPOS,93
PA,MONTE ALEGRE,93
PA,MUANÁ,91
PA,NOVA ESPERANÇA DO PIRIÁ,91
PA,NOVA IPIXUNA,94
PA,NOVA TIMBOTEUA,91
PA,NOVO PROGRESSO,93
PA,NOVO REPARTIMENTO,94
PA,ÓBIDOS,93
PA,OEIRAS DO PARÁ,91
PA,ORIXIMINÁ,93
PA,OURÉM,91
PA,OURILÂNDIA DO NORTE,94
PA,PACAJÁ,91
PA,PALESTINA DO PARÁ,94
PA,PARAGOMINAS,91
PA,PARAUAPEBAS,94
PA,PAU D'ARCO,94
PA,PEIXE-BOI,91
PA,PIÇARRA,94
PA,PLACAS,93
PA,PONTA DE PEDRAS,91
PA,PORTEL,91
PA,PORTO DE MOZ,93
PA,PRAINHA,93
PA,PRIMAVERA,91
PA,QUATIPURU,91
PA,REDENÇÃO,94
PA,RIO MARIA,94
PA,RONDON DO PARÁ,94
PA,RURÓPOLIS,93
PA,SALINÓPOLIS,91
PA,SALVATERRA,91
PA,SANTA BÁRBARA DO PARÁ,91
PA,SANTA CRUZ DO ARARI,91
PA,SANTA ISABEL DO PARÁ,91
PA,SANTA LUZIA DO PARÁ,91
PA,SANTA MARIA DAS BARREIRAS,94
PA,SANTA MARIA DO PARÁ,91
PA,SANTANA DO ARAGUAIA,94
PA,SANTARÉM,93
PA,SANTARÉM NOVO,91
PA,SANTO ANTÔNIO DO TAUÁ,91
PA,SÃO CAETANO DE ODIVELAS,91
PA,SÃO DOMINGOS DO ARAGUAIA,94
PA,SÃO DOMINGOS DO CAPIM,91
PA,SÃO FÉLIX DO XINGU,94
PA,SÃO FRANCISCO DO PARÁ,91
PA,SÃO GERALDO DO ARAGUAIA,94
PA,SÃO JOÃO DA PONTA,91
PA,SÃO JOÃO DE PIRABAS,91
PA,SÃO JOÃO DO ARAGUAIA,94
PA,SÃO MIGUEL DO GUAMÁ,91
PA,SÃO SEBASTIÃO DA BOA VISTA,91
PA,SAPUCAIA,94
PA,SENADOR JOSÉ PORFÍRIO,91
PA,SOURE,91
PA,TAILÂNDIA,91
PA,TERRA ALTA,91
PA,TERRA SANTA,93
PA,TOMÉ-AÇU,91
PA,TRACUATEUA,91
PA,TRAIRÃO,93
PA,TUCUMÃ,94
PA,TUCURUÍ,94
PA,ULIANÓPOLIS,91
PA,URUARÁ,93
PA,VIGIA,91
PA,VISEU,91
PA,VITÓRIA DO XINGU,93
PA,XINGUARA,94
PB,ÁGUA BRANCA,83
PB,AGUIAR,83
PB,ALAGOA GRANDE,83
PB,ALAGOA NOVA,83
PB,ALAGOINHA,83
PB,ALCANTIL,83
PB,ALGODÃO DE JANDAÍRA,83
PB,ALHANDRA,83
PB,AMPARO,83
PB,APARECIDA,83
PB,ARAÇAGI,83
PB,ARARA,83
PB,ARARUNA,83
PB,AREIA,83
PB,AREIA DE BARAÚNAS,83
PB,AREIAL,83
PB,AROEIRAS,83
PB,ASSUNÇÃO,83
PB,BAÍA DA TRAIÇÃO,83
PB,BANANEIRAS,83
PB,BARAUNA,83
PB,BARRA DE SANTA ROSA,83
PB,BARRA DE SANTANA,83
PB,BARRA DE SÃO MIGUEL,83
PB,BAYEUX,83
PB,BELÉM,83
PB,BELÉM DO BREJO DO CRUZ,83
PB,BERNARDINO BATISTA,83
PB,BOA VENTURA,83
PB,BOA VISTA,83
PB,BOM JESUS,83
PB,BOM SUCESSO,83
PB,BONITO DE SANTA FÉ,83
PB,BOQUEIRÃO,83
PB,BORBOREMA,83
PB,BREJO DO CRUZ,83
PB,BREJO DOS SANTOS,83
PB,CAAPORÃ,83
PB,CABACEIRAS,83
PB,CABEDELO,83
PB,CACHOEIRA DOS ÍNDIOS,83
PB,CACIMBA DE AREIA,83
PB,CACIMBA DE DENTRO,83
PB,CACIMBAS,83
PB,CAIÇARA,83
PB,CAJAZEIRAS,83
PB,CAJAZEIRINHAS,83
PB,CALDAS BRANDÃO,83
PB,CAMALAÚ,83
PB,CAMPINA GRANDE,83
PB,CAMPO DE SANTANA,83
PB,CAPIM,83
PB,CARAÚBAS,83
PB,CARRAPATEIRA,83
PB,CASSERENGUE,83
PB,CATINGUEIRA,83
PB,CATOLÉ DO ROCHA,83
PB,CATURITÉ,83
PB,CONCEIÇÃO,83
PB,CONDADO,83
PB,CONDE,83
PB,CONGO,83
PB,COREMAS,83
PB,COXIXOLA,83
PB,CRUZ DO ESPÍRITO SANTO,83
PB,CUBATI,83
PB,CUITÉ,83
PB,CUITÉ DE MAMANGUAPE,83
PB,CUITEGI,83
PB,CURRAL DE CIMA,83
PB,CURRAL VELHO,83
PB,DAMIÃO,83
PB,DESTERRO,83
PB,DIAMANTE,83
PB,DONA INÊS,83
PB,DUAS ESTRADAS,83
PB,EMAS,83
PB,ESPERANÇA,83
PB,FAGUNDES,83
PB,FREI MARTINHO,83
PB,GADO BRAVO,83
PB,GUARABIRA,83
PB,GURINHÉM,83
