UF,MUNICIPIO,COD_MUNICIPIO,CN
MG,BOA ESPERANÇA,3107109,35
MG,BOCAINA DE MINAS,3107208,32
MG,BOCAIÚVA,3107307,38
MG,BOM DESPACHO,3107406,37
MG,BOM JARDIM DE MINAS,3107505,32
MG,BOM JESUS DA PENHA,3107604,35
MG,BOM JESUS DO AMPARO,3107703,31
MG,BOM JESUS DO GALHO,3107802,33
MG,BOM REPOUSO,3107901,35
MG,BOM SUCESSO,3108008,35
MG,BONFIM,3108107,31
MG,BONFINÓPOLIS DE MINAS,3108206,38
MG,BONITO DE MINAS,3108255,38
MG,BORDA DA MATA,3108305,35
MG,BOTELHOS,3108404,35
MG,BOTUMIRIM,3108503,38
MG,BRÁS PIRES,3108701,32
MG,BRASILÂNDIA DE MINAS,3108552,38
MG,BRASÍLIA DE MINAS,3108602,38
MG,BRAZÓPOLIS,3108909,35
MG,BRAÚNAS,3108800,33
MG,BRUMADINHO,3109006,31
MG,BUENO BRANDÃO,3109105,35
MG,BUENÓPOLIS,3109204,38
MG,BUGRE,3109253,33
MG,BURITIS,3109303,38
MG,BURITIZEIRO,3109402,38
MG,CABECEIRA GRANDE,3109451,38
MG,CABO VERDE,3109501,35
MG,CACHOEIRA DA PRATA,3109600,31
MG,CACHOEIRA DE MINAS,3109709,35
MG,CACHOEIRA DE PAJEÚ,3102704,33
MG,CACHOEIRA DOURADA,3109808,34
MG,CAETANÓPOLIS,3109907,31
MG,CAETÉ,3110004,31
MG,CAIANA,3110103,32
MG,CAJURI,3110202,31
MG,CALDAS,3110301,35
MG,CAMACHO,3110400,37
MG,CAMANDUCAIA,3110509,35
MG,CAMBUÍ,3110608,35
MG,CAMBUQUIRA,3110707,35
MG,CAMPANÁRIO,3110806,33
MG,CAMPANHA,3110905,35
MG,CAMPESTRE,3111002,35
MG,CAMPINA VERDE,3111101,34
MG,CAMPO AZUL,3111150,38
MG,CAMPO BELO,3111200,35
MG,CAMPO DO MEIO,3111309,35
MG,CAMPO FLORIDO,3111408,34
MG,CAMPOS ALTOS,3111507,37
MG,CAMPOS GERAIS,3111606,35
MG,CANA VERDE,3111903,35
MG,CANAÃ,3111705,31
MG,CANÁPOLIS,3111804,34
MG,CANDEIAS,3112000,35
MG,CANTAGALO,3112059,33
MG,CAPARAÓ,3112109,32
MG,CAPELA NOVA,3112208,31
MG,CAPELINHA,3112307,33
MG,CAPETINGA,3112406,35
MG,CAPIM BRANCO,3112505,31
MG,CAPINÓPOLIS,3112604,34
MG,CAPITÃO ANDRADE,3112653,33
MG,CAPITÃO ENÉAS,3112703,38
MG,CAPITÓLIO,3112802,37
MG,CAPUTIRA,3112901,31
MG,CARAÍ,3113008,33
MG,CARANAÍBA,3113107,31
MG,CARANDAÍ,3113206,32
MG,CARANGOLA,3113305,32
MG,CARATINGA,3113404,33
MG,CARBONITA,3113503,38
MG,CAREAÇU,3113602,35
MG,CARLOS CHAGAS,3113701,33
MG,CARMÉSIA,3113800,31
MG,CARMO DA CACHOEIRA,3113909,35
MG,CARMO DA MATA,3114006,37
MG,CARMO DE MINAS,3114105,35
MG,CARMO DO CAJURU,3114204,37
MG,CARMO DO PARANAÍBA,3114303,34
MG,CARMO DO RIO CLARO,3114402,35
MG,CARMÓPOLIS DE MINAS,3114501,37
MG,CARNEIRINHO,3114550,34
MG,CARRANCAS,3114600,35
MG,CARVALHÓPOLIS,3114709,35
MG,CARVALHOS,3114808,35
MG,CASA GRANDE,3114907,31
MG,CASCALHO RICO,3115003,34
MG,CÁSSIA,3115102,35
MG,CATAGUASES,3115300,32
MG,CATAS ALTAS,3115359,31
MG,CATAS ALTAS DA NORUEGA,3115409,31
MG,CATUJI,3115458,33
MG,CATUTI,3115474,38
MG,CAXAMBU,3115508,35
MG,CEDRO DO ABAETÉ,3115607,37
MG,CENTRAL DE MINAS,3115706,33
MG,CENTRALINA,3115805,34
MG,CHÁCARA,3115904,32
MG,CHALÉ,3116001,33
MG,CHAPADA DO NORTE,3116100,33
MG,CHAPADA GAÚCHA,3116159,38
MG,CHIADOR,3116209,32
MG,CIPOTÂNEA,3116308,32
MG,CLARAVAL,3116407,34
MG,CLARO DOS POÇÕES,3116506,38
MG,CLÁUDIO,3116605,37
MG,COIMBRA,3116704,32
MG,COLUNA,3116803,33
MG,COMENDADOR GOMES,3116902,34
MG,COMERCINHO,3117009,33
MG,CONCEIÇÃO DA APARECIDA,3117108,35
MG,CONCEIÇÃO DA BARRA DE MINAS,3115201,32
MG,CONCEIÇÃO DAS ALAGOAS,3117306,34
MG,CONCEIÇÃO DAS PEDRAS,3117207,35
MG,CONCEIÇÃO DE IPANEMA,3117405,33
MG,CONCEIÇÃO DO MATO DENTRO,3117504,31
MG,CONCEIÇÃO DO PARÁ,3117603,37
MG,CONCEIÇÃO DO RIO VERDE,3117702,35
MG,CONCEIÇÃO DOS OUROS,3117801,35
MG,CÔNEGO MARINHO,3117836,38
MG,CONFINS,3117876,31
MG,CONGONHAL,3117900,35
MG,CONGONHAS,3118007,31
MG,CONGONHAS DO NORTE,3118106,31
MG,CONQUISTA,3118205,34
MG,CONSELHEIRO LAFAIETE,3118304,31
MG,CONSELHEIRO PENA,3118403,33
MG,CONSOLAÇÃO,3118502,35
MG,CONTAGEM,3118601,31
MG,COQUEIRAL,3118700,35
MG,CORAÇÃO DE JESUS,3118809,38
MG,CORDISBURGO,3118908,31
MG,CORDISLÂNDIA,3119005,35
MG,CORINTO,3119104,38
MG,COROACI,3119203,33
MG,COROMANDEL,3119302,34
MG,CORONEL FABRICIANO,3119401,31
MG,CORONEL MURTA,3119500,33
MG,CORONEL PACHECO,3119609,32
MG,CORONEL XAVIER CHAVES,3119708,32
MG,CÓRREGO DANTA,3119807,37
MG,CÓRREGO DO BOM JESUS,3119906,35
MG,CÓRREGO FUNDO,3119955,37
MG,CÓRREGO NOVO,3120003,33
MG,COUTO DE MAGALHÃES DE MINAS,3120102,38
MG,CRISÓLITA,3120151,33
MG,CRISTAIS,3120201,35
MG,CRISTÁLIA,3120300,38
MG,CRISTIANO OTONI,3120409,31
MG,CRISTINA,3120508,35
MG,CRUCILÂNDIA,3120607,31
MG,CRUZEIRO DA FORTALEZA,3120706,34
MG,CRUZÍLIA,3120805,35
MG,CUPARAQUE,3120839,33
MG,CURRAL DE DENTRO,3120870,33
MG,CURVELO,3120904,38
MG,DATAS,3121001,38
MG,DELFIM MOREIRA,3121100,35
MG,DELFINÓPOLIS,3121209,35
MG,DELTA,3121258,34
MG,DESCOBERTO,3121308,32
MG,DESTERRO DE ENTRE RIOS,3121407,31
MG,DESTERRO DO MELO,3121506,32
MG,DIAMANTINA,3121605,38
MG,DIOGO DE VASCONCELOS,3121704,31
MG,DIONÍSIO,3121803,31
MG,DIVINÉSIA,3121902,32
MG,DIVINO,3122009,32
MG,DIVINO DAS LARANJEIRAS,3122108,33
MG,DIVINOLÂNDIA DE MINAS,3122207,33
MG,DIVINÓPOLIS,3122306,37
MG,DIVISA ALEGRE,3122355,33
MG,DIVISA NOVA,3122405,35
MG,DIVISÓPOLIS,3122454,33
MG,DOM BOSCO,3122470,38
MG,DOM CAVATI,3122504,33
MG,DOM JOAQUIM,3122603,31
MG,DOM SILVÉRIO,3122702,31
MG,DOM VIÇOSO,3122801,35
MG,DONA EUSÉBIA,3122900,32
MG,DORES DE CAMPOS,3123007,32
MG,DORES DE GUANHÃES,3123106,33
MG,DORES DO INDAIÁ,3123205,37
MG,DORES DO TURVO,3123304,32
MG,DORESÓPOLIS,3123403,37
MG,DOURADOQUARA,3123502,34
MG,DURANDÉ,3123528,33
MG,ELÓI MENDES,3123601,35
MG,ENGENHEIRO CALDAS,3123700,33
MG,ENGENHEIRO NAVARRO,3123809,38
MG,ENTRE FOLHAS,3123858,33
MG,ENTRE RIOS DE MINAS,3123908,31
MG,ERVÁLIA,3124005,32
MG,ESMERALDAS,3124104,31
MG,ESPERA FELIZ,3124203,32
MG,ESPINOSA,3124302,38
MG,ESPÍRITO SANTO DO DOURADO,3124401,35
MG,ESTIVA,3124500,35
MG,ESTRELA DALVA,3124609,32
MG,ESTRELA DO INDAIÁ,3124708,37
MG,ESTRELA DO SUL,3124807,34
MG,EUGENÓPOLIS,3124906,32
MG,EWBANK DA CÂMARA,3125002,32
MG,EXTREMA,3125101,35
MG,FAMA,3125200,35
MG,FARIA LEMOS,3125309,32
MG,FELÍCIO DOS SANTOS,3125408,38
MG,FELISBURGO,3125606,33
MG,FELIXLÂNDIA,3125705,38
MG,FERNANDES TOURINHO,3125804,33
MG,FERROS,3125903,31
MG,FERVEDOURO,3125952,32
MG,FLORESTAL,3126000,31
MG,FORMIGA,3126109,37
MG,FORMOSO,3126208,38
MG,FORTALEZA DE MINAS,3126307,35
MG,FORTUNA DE MINAS,3126406,31
MG,FRANCISCO BADARÓ,3126505,33
MG,FRANCISCO DUMONT,3126604,38
MG,FRANCISCO SÁ,3126703,38
MG,FRANCISCÓPOLIS,3126752,33
MG,FREI GASPAR,3126802,33
MG,FREI INOCÊNCIO,3126901,33
MG,FREI LAGONEGRO,3126950,33
MG,FRONTEIRA,3127008,34
MG,FRONTEIRA DOS VALES,3127057,33
MG,FRUTA DE LEITE,3127073,38
MG,FRUTAL,3127107,34
MG,FUNILÂNDIA,3127206,31
MG,GALILÉIA,3127305,33
MG,GAMELEIRAS,3127339,38
MG,GLAUCILÂNDIA,3127354,38
MG,GOIABEIRA,3127370,33
MG,GOIANÁ,3127388,32
MG,GONÇALVES,3127404,35
MG,GONZAGA,3127503,33
MG,GOUVEIA,3127602,38
MG,GOVERNADOR VALADARES,3127701,33
MG,GRÃO MOGOL,3127800,38
MG,GRUPIARA,3127909,34
MG,GUANHÃES,3128006,33
MG,GUAPÉ,3128105,35
MG,GUARACIABA,3128204,31
MG,GUARACIAMA,3128253,38
MG,GUARANÉSIA,3128303,35
MG,GUARANI,3128402,32
MG,GUARARÁ,3128501,32
MG,GUARDA-MOR,3128600,38
MG,GUAXUPÉ,3128709,35
MG,GUIDOVAL,3128808,32
MG,GUIMARÂNIA,3128907,34
MG,GUIRICEMA,3129004,32
MG,GURINHATÃ,3129103,34
MG,HELIODORA,3129202,35
MG,IAPU,3129301,33
MG,IBERTIOGA,3129400,32
MG,IBIÁ,3129509,34
MG,IBIAÍ,3129608,38
MG,IBIRACATU,3129657,38
MG,IBIRACI,3129707,35
MG,IBIRITÉ,3129806,31
MG,IBITIÚRA DE MINAS,3129905,35
MG,IBITURUNA,3130002,35
MG,ICARAÍ DE MINAS,3130051,38
MG,IGARAPÉ,3130101,31
MG,IGARATINGA,3130200,37
MG,IGUATAMA,3130309,37
MG,IJACI,3130408,35
MG,ILICÍNEA,3130507,35
MG,IMBÉ DE MINAS,3130556,33
MG,INCONFIDENTES,3130606,35
MG,INDAIABIRA,3130655,38
MG,INDIANÓPOLIS,3130705,34
MG,INGAÍ,3130804,35
MG,INHAPIM,3130903,33
MG,INHAÚMA,3131000,31
MG,INIMUTABA,3131109,38
MG,IPABA,3131158,31
MG,IPANEMA,3131208,33
MG,IPATINGA,3131307,31
MG,IPIAÇU,3131406,34
MG,IPUIÚNA,3131505,35
MG,IRAÍ DE MINAS,3131604,34
MG,ITABIRA,3131703,31
MG,ITABIRINHA,3131802,33
MG,ITABIRITO,3131901,31
MG,ITACAMBIRA,3132008,38
MG,ITACARAMBI,3132107,38
MG,ITAGUARA,3132206,31
MG,ITAIPÉ,3132305,33
MG,ITAJUBÁ,3132404,35
MG,ITAMARANDIBA,3132503,38
MG,ITAMARATI DE MINAS,3132602,32
MG,ITAMBACURI,3132701,33
MG,ITAMBÉ DO MATO DENTRO,3132800,31
MG,ITAMOGI,3132909,35
MG,ITAMONTE,3133006,35
MG,ITANHANDU,3133105,35
MG,ITANHOMI,3133204,33
MG,ITAOBIM,3133303,33
MG,ITAPAGIPE,3133402,34
MG,ITAPECERICA,3133501,37
MG,ITAPEVA,3133600,35
MG,ITATIAIUÇU,3133709,31
MG,ITAÚ DE MINAS,3133758,35
MG,ITAÚNA,3133808,37
MG,ITAVERAVA,3133907,31
MG,ITINGA,3134004,33
MG,ITUETA,3134103,33
MG,ITUIUTABA,3134202,34
MG,ITUMIRIM,3134301,35
MG,ITURAMA,3134400,34
MG,ITUTINGA,3134509,35
MG,JABOTICATUBAS,3134608,31
MG,JACINTO,3134707,33
MG,JACUÍ,3134806,35
MG,JACUTINGA,3134905,35
MG,JAGUARAÇU,3135001,31
MG,JAÍBA,3135050,38
MG,JAMPRUCA,3135076,33
MG,JANAÚBA,3135100,38
MG,JANUÁRIA,3135209,38
MG,JAPARAÍBA,3135308,37
MG,JAPONVAR,3135357,38
MG,JECEABA,3135407,31
MG,JENIPAPO DE MINAS,3135456,33
MG,JEQUERI,3135506,31
MG,JEQUITAÍ,3135605,38
MG,JEQUITIBÁ,3135704,31
MG,JEQUITINHONHA,3135803,33
MG,JESUÂNIA,3135902,35
MG,JOAÍMA,3136009,33
MG,JOANÉSIA,3136108,33
MG,JOÃO MONLEVADE,3136207,31
MG,JOÃO PINHEIRO,3136306,38
MG,JOAQUIM FELÍCIO,3136405,38
MG,JORDÂNIA,3136504,33
MG,JOSÉ GONÇALVES DE MINAS,3136520,33
MG,JOSÉ RAYDAN,3136553,33
MG,JOSENÓPOLIS,3136579,38
MG,JUATUBA,3136652,31
MG,JUIZ DE FORA,3136702,32
MG,JURAMENTO,3136801,38
MG,JURUAIA,3136900,35
MG,JUVENÍLIA,3136959,38
MG,LADAINHA,3137007,33
MG,LAGAMAR,3137106,34
MG,LAGOA DA PRATA,3137205,37
MG,LAGOA DOS PATOS,3137304,38
MG,LAGOA DOURADA,3137403,32
MG,LAGOA FORMOSA,3137502,34
MG,LAGOA GRANDE,3137536,34
MG,LAGOA SANTA,3137601,31
MG,LAJINHA,3137700,33
MG,LAMBARI,3137809,35
MG,LAMIM,3137908,31
MG,LARANJAL,3138005,32
MG,LASSANCE,3138104,38
MG,LAVRAS,3138203,35
MG,LEANDRO FERREIRA,3138302,37
MG,LEME DO PRADO,3138351,33
MG,LEOPOLDINA,3138401,32
MG,LIBERDADE,3138500,32
MG,LIMA DUARTE,3138609,32
MG,LIMEIRA DO OESTE,3138625,34
MG,LONTRA,3138658,38
MG,LUISBURGO,3138674,33
MG,LUISLÂNDIA,3138682,38
MG,LUMINÁRIAS,3138708,35
MG,LUZ,3138807,37
MG,MACHACALIS,3138906,33
MG,MACHADO,3139003,35
MG,MADRE DE DEUS DE MINAS,3139102,32
MG,MALACACHETA,3139201,33
MG,MAMONAS,3139250,38
MG,MANGA,3139300,38
MG,MANHUAÇU,3139409,33
MG,MANHUMIRIM,3139508,33
MG,MANTENA,3139607,33
MG,MAR DE ESPANHA,3139805,32
MG,MARAVILHAS,3139706,37
MG,MARIA DA FÉ,3139904,35
MG,MARIANA,3140001,31
MG,MARILAC,3140100,33
MG,MÁRIO CAMPOS,3140159,31
MG,MARIPÁ DE MINAS,3140209,32
MG,MARLIÉRIA,3140308,31
MG,MARMELÓPOLIS,3140407,35
MG,MARTINHO CAMPOS,3140506,37
MG,MARTINS SOARES,3140530,33
MG,MATA VERDE,3140555,33
MG,MATERLÂNDIA,3140605,33
MG,MATEUS LEME,3140704,31
MG,MATHIAS LOBATO,3171501,33
MG,MATIAS BARBOSA,3140803,32
MG,MATIAS CARDOSO,3140852,38
MG,MATIPÓ,3140902,31
MG,MATO VERDE,3141009,38
MG,MATOZINHOS,3141108,31
MG,MATUTINA,3141207,34
MG,MEDEIROS,3141306,37
MG,MEDINA,3141405,33
MG,MENDES PIMENTEL,3141504,33
MG,MERCÊS,3141603,32
MG,MESQUITA,3141702,33
MG,MINAS NOVAS,3141801,33
MG,MINDURI,3141900,35
MG,MIRABELA,3142007,38
MG,MIRADOURO,3142106,32
MG,MIRAÍ,3142205,32
MG,MIRAVÂNIA,3142254,38
MG,MOEDA,3142304,31
MG,MOEMA,3142403,37
MG,MONJOLOS,3142502,38
MG,MONSENHOR PAULO,3142601,35
MG,MONTALVÂNIA,3142700,38
MG,MONTE ALEGRE DE MINAS,3142809,34
MG,MONTE AZUL,3142908,38
MG,MONTE BELO,3143005,35
MG,MONTE CARMELO,3143104,34
MG,MONTE FORMOSO,3143153,33
MG,MONTE SANTO DE MINAS,3143203,35
MG,MONTE SIÃO,3143401,35
MG,MONTES CLAROS,3143302,38
MG,MONTEZUMA,3143450,38
MG,MORADA NOVA DE MINAS,3143500,37
MG,MORRO DA GARÇA,3143609,38
MG,MORRO DO PILAR,3143708,31
MG,MUNHOZ,3143807,35
MG,MURIAÉ,3143906,32
MG,MUTUM,3144003,33
MG,MUZAMBINHO,3144102,35
MG,NACIP RAYDAN,3144201,33
MG,NANUQUE,3144300,33
MG,NAQUE,3144359,33
MG,NATALÂNDIA,3144375,38
MG,NATÉRCIA,3144409,35
MG,NAZARENO,3144508,35
MG,NEPOMUCENO,3144607,35
MG,NINHEIRA,3144656,38
MG,NOVA BELÉM,3144672,33
MG,NOVA ERA,3144706,31
MG,NOVA LIMA,3144805,31
MG,NOVA MÓDICA,3144904,33
MG,NOVA PONTE,3145000,34
MG,NOVA PORTEIRINHA,3145059,38
MG,NOVA RESENDE,3145109,35
MG,NOVA SERRANA,3145208,37
MG,NOVA UNIÃO,3136603,31
MG,NOVO CRUZEIRO,3145307,33
MG,NOVO ORIENTE DE MINAS,3145356,33
MG,NOVORIZONTE,3145372,38
MG,OLARIA,3145406,32
MG,OLHOS-D'ÁGUA,3145455,38
MG,OLÍMPIO NORONHA,3145505,35
MG,OLIVEIRA,3145604,37
MG,OLIVEIRA FORTES,3145703,32
MG,ONÇA DE PITANGUI,3145802,37
MG,ORATÓRIOS,3145851,31
MG,ORIZÂNIA,3145877,32
MG,OURO BRANCO,3145901,31
MG,OURO FINO,3146008,35
MG,OURO PRETO,3146107,31
MG,OURO VERDE DE MINAS,3146206,33
MG,PADRE CARVALHO,3146255,38
MG,PADRE PARAÍSO,3146305,33
MG,PAI PEDRO,3146552,38
MG,PAINEIRAS,3146404,37
MG,PAINS,3146503,37
MG,PAIVA,3146602,32
MG,PALMA,3146701,32
MG,PALMÓPOLIS,3146750,33
MG,PAPAGAIOS,3146909,37
MG,PARÁ DE MINAS,3147105,37
MG,PARACATU,3147006,38
MG,PARAGUAÇU,3147204,35
MG,PARAISÓPOLIS,3147303,35
MG,PARAOPEBA,3147402,31
MG,PASSA QUATRO,3147600,35
MG,PASSA TEMPO,3147709,37
MG,PASSA-VINTE,3147808,32
MG,PASSABÉM,3147501,31
MG,PASSOS,3147907,35
MG,PATIS,3147956,38
MG,PATOS DE MINAS,3148004,34
MG,PATROCÍNIO,3148103,34
MG,PATROCÍNIO DO MURIAÉ,3148202,32
MG,PAULA CÂNDIDO,3148301,32
MG,PAULISTAS,3148400,33
MG,PAVÃO,3148509,33
MG,PEÇANHA,3148608,33
MG,PEDRA AZUL,3148707,33
MG,PEDRA BONITA,3148756,31
MG,PEDRA DO ANTA,3148806,31
MG,PEDRA DO INDAIÁ,3148905,37
MG,PEDRA DOURADA,3149002,32
MG,PEDRALVA,3149101,35
MG,PEDRAS DE MARIA DA CRUZ,3149150,38
MG,PEDRINÓPOLIS,3149200,34
MG,PEDRO LEOPOLDO,3149309,31
MG,PEDRO TEIXEIRA,3149408,32
MG,PEQUERI,3149507,32
MG,PEQUI,3149606,37
MG,PERDIGÃO,3149705,37
MG,PERDIZES,3149804,34
MG,PERDÕES,3149903,35
MG,PERIQUITO,3149952,33
MG,PESCADOR,3150000,33
MG,PIAU,3150109,32
MG,PIEDADE DE CARATINGA,3150158,33
MG,PIEDADE DE PONTE NOVA,3150208,31
MG,PIEDADE DO RIO GRANDE,3150307,32
MG,PIEDADE DOS GERAIS,3150406,31
MG,PIMENTA,3150505,37
MG,PINGO-D'ÁGUA,3150539,33
MG,PINTÓPOLIS,3150570,38
MG,PIRACEMA,3150604,37
MG,PIRAJUBA,3150703,34
MG,PIRANGA,3150802,31
MG,PIRANGUÇU,3150901,35
MG,PIRANGUINHO,3151008,35
MG,PIRAPETINGA,3151107,32
MG,PIRAPORA,3151206,38
MG,PIRAÚBA,3151305,32
MG,PITANGUI,3151404,37
MG,PIUMHI,3151503,37
MG,PLANURA,3151602,34
MG,POÇO FUNDO,3151701,35
MG,POÇOS DE CALDAS,3151800,35
MG,POCRANE,3151909,33
MG,POMPÉU,3152006,37
MG,PONTE NOVA,3152105,31
MG,PONTO CHIQUE,3152131,38
MG,PONTO DOS VOLANTES,3152170,33
MG,PORTEIRINHA,3152204,38
MG,PORTO FIRME,3152303,31
MG,POTÉ,3152402,33
MG,POUSO ALEGRE,3152501,35
MG,POUSO ALTO,3152600,35
MG,PRADOS,3152709,32
MG,PRATA,3152808,34
MG,PRATÁPOLIS,3152907,35
MG,PRATINHA,3153004,34
MG,PRESIDENTE BERNARDES,3153103,32
MG,PRESIDENTE JUSCELINO,3153202,38
MG,PRESIDENTE KUBITSCHEK,3153301,38
MG,PRESIDENTE OLEGÁRIO,3153400,34
MG,PRUDENTE DE MORAIS,3153608,31
MG,QUARTEL GERAL,3153707,37
MG,QUELUZITO,3153806,31
MG,RAPOSOS,3153905,31
MG,RAUL SOARES,3154002,33
MG,RECREIO,3154101,32
MG,REDUTO,3154150,33
MG,RESENDE COSTA,3154200,32
MG,RESPLENDOR,3154309,33
MG,RESSAQUINHA,3154408,32
MG,RIACHINHO,3154457,38
MG,RIACHO DOS MACHADOS,3154507,38
MG,RIBEIRÃO DAS NEVES,3154606,31
MG,RIBEIRÃO VERMELHO,3154705,35
MG,RIO ACIMA,3154804,31
MG,RIO CASCA,3154903,31
MG,RIO DO PRADO,3155108,33
MG,RIO DOCE,3155009,31
MG,RIO ESPERA,3155207,31
MG,RIO MANSO,3155306,31
MG,RIO NOVO,3155405,32
MG,RIO PARANAÍBA,3155504,34
MG,RIO PARDO DE MINAS,3155603,38
MG,RIO PIRACICABA,3155702,31
MG,RIO POMBA,3155801,32
MG,RIO PRETO,3155900,32
MG,RIO VERMELHO,3156007,33
MG,RITÁPOLIS,3156106,32
MG,ROCHEDO DE MINAS,3156205,32
MG,RODEIRO,3156304,32
MG,ROMARIA,3156403,34
MG,ROSÁRIO DA LIMEIRA,3156452,32
MG,RUBELITA,3156502,38
MG,RUBIM,3156601,33
MG,SABARÁ,3156700,31
MG,SABINÓPOLIS,3156809,33
MG,SACRAMENTO,3156908,34
MG,SALINAS,3157005,38
MG,SALTO DA DIVISA,3157104,33
MG,SANTA BÁRBARA,3157203,31
MG,SANTA BÁRBARA DO LESTE,3157252,33
MG,SANTA BÁRBARA DO MONTE VERDE,3157278,32
MG,SANTA BÁRBARA DO TUGÚRIO,3157302,32
MG,SANTA CRUZ DE MINAS,3157336,32
MG,SANTA CRUZ DE SALINAS,3157377,38
MG,SANTA CRUZ DO ESCALVADO,3157401,31
MG,SANTA EFIGÊNIA DE MINAS,3157500,33
MG,SANTA FÉ DE MINAS,3157609,38
MG,SANTA HELENA DE MINAS,3157658,33
MG,SANTA JULIANA,3157708,34
MG,SANTA LUZIA,3157807,31
MG,SANTA MARGARIDA,3157906,31
MG,SANTA MARIA DE ITABIRA,3158003,31
MG,SANTA MARIA DO SALTO,3158102,33
MG,SANTA MARIA DO SUAÇUÍ,3158201,33
MG,SANTA RITA DE CALDAS,3159209,35
MG,SANTA RITA DE IBITIPOCA,3159407,32
MG,SANTA RITA DE JACUTINGA,3159308,32
MG,SANTA RITA DE MINAS,3159357,33
MG,SANTA RITA DO ITUETO,3159506,33
MG,SANTA RITA DO SAPUCAÍ,3159605,35
MG,SANTA ROSA DA SERRA,3159704,34
MG,SANTA VITÓRIA,3159803,34
MG,SANTANA DA VARGEM,3158300,35
MG,SANTANA DE CATAGUASES,3158409,32
MG,SANTANA DE PIRAPAMA,3158508,31
MG,SANTANA DO DESERTO,3158607,32
MG,SANTANA DO GARAMBÉU,3158706,32
MG,SANTANA DO JACARÉ,3158805,35
MG,SANTANA DO MANHUAÇU,3158904,33
MG,SANTANA DO PARAÍSO,3158953,31
MG,SANTANA DO RIACHO,3159001,31
MG,SANTANA DOS MONTES,3159100,31
MG,SANTO ANTÔNIO DO AMPARO,3159902,35
MG,SANTO ANTÔNIO DO AVENTUREIRO,3160009,32
MG,SANTO ANTÔNIO DO GRAMA,3160108,31
MG,SANTO ANTÔNIO DO ITAMBÉ,3160207,33
MG,SANTO ANTÔNIO DO JACINTO,3160306,33
MG,SANTO ANTÔNIO DO MONTE,3160405,37
MG,SANTO ANTÔNIO DO RETIRO,3160454,38
MG,SANTO ANTÔNIO DO RIO ABAIXO,3160504,31
MG,SANTO HIPÓLITO,3160603,38
MG,SANTOS DUMONT,3160702,32
MG,SÃO BENTO ABADE,3160801,35
MG,SÃO BRÁS DO SUAÇUÍ,3160900,31
MG,SÃO DOMINGOS DAS DORES,3160959,33
MG,SÃO DOMINGOS DO PRATA,3161007,31
MG,SÃO FÉLIX DE MINAS,3161056,33
MG,SÃO FRANCISCO,3161106,38
MG,SÃO FRANCISCO DE PAULA,3161205,37
MG,SÃO FRANCISCO DE SALES,3161304,34
MG,SÃO FRANCISCO DO GLÓRIA,3161403,32
MG,SÃO GERALDO,3161502,32
MG,SÃO GERALDO DA PIEDADE,3161601,33
MG,SÃO GERALDO DO BAIXIO,3161650,33
MG,SÃO GONÇALO DO ABAETÉ,3161700,38
MG,SÃO GONÇALO DO PARÁ,3161809,37
MG,SÃO GONÇALO DO RIO ABAIXO,3161908,31
MG,SÃO GONÇALO DO RIO PRETO,3125507,38
MG,SÃO GONÇALO DO SAPUCAÍ,3162005,35
MG,SÃO GOTARDO,3162104,34
MG,SÃO JOÃO BATISTA DO GLÓRIA,3162203,35
MG,SÃO JOÃO DA LAGOA,3162252,38
MG,SÃO JOÃO DA MATA,3162302,35
MG,SÃO JOÃO DA PONTE,3162401,38
MG,SÃO JOÃO DAS MISSÕES,3162450,38
MG,SÃO JOÃO DEL REI,3162500,32
MG,SÃO JOÃO DO MANHUAÇU,3162559,33
MG,SÃO JOÃO DO MANTENINHA,3162575,33
MG,SÃO JOÃO DO ORIENTE,3162609,33
MG,SÃO JOÃO DO PACUÍ,3162658,38
MG,SÃO JOÃO DO PARAÍSO,3162708,38
MG,SÃO JOÃO EVANGELISTA,3162807,33
MG,SÃO JOÃO NEPOMUCENO,3162906,32
MG,SÃO JOAQUIM DE BICAS,3162922,31
MG,SÃO JOSÉ DA BARRA,3162948,35
MG,SÃO JOSÉ DA LAPA,3162955,31
MG,SÃO JOSÉ DA SAFIRA,3163003,33
MG,SÃO JOSÉ DA VARGINHA,3163102,37
MG,SÃO JOSÉ DO ALEGRE,3163201,35
MG,SÃO JOSÉ DO DIVINO,3163300,33
MG,SÃO JOSÉ DO GOIABAL,3163409,31
MG,SÃO JOSÉ DO JACURI,3163508,33
MG,SÃO JOSÉ DO MANTIMENTO,3163607,33
MG,SÃO LOURENÇO,3163706,35
MG,SÃO MIGUEL DO ANTA,3163805,31
MG,SÃO PEDRO DA UNIÃO,3163904,35
MG,SÃO PEDRO DO SUAÇUÍ,3164100,33
MG,SÃO PEDRO DOS FERROS,3164001,33
MG,SÃO ROMÃO,3164209,38
MG,SÃO ROQUE DE MINAS,3164308,37
MG,SÃO SEBASTIÃO DA BELA VISTA,3164407,35
MG,SÃO SEBASTIÃO DA VARGEM ALEGRE,3164431,32
MG,SÃO SEBASTIÃO DO ANTA,3164472,33
MG,SÃO SEBASTIÃO DO MARANHÃO,3164506,33
MG,SÃO SEBASTIÃO DO OESTE,3164605,37
MG,SÃO SEBASTIÃO DO PARAÍSO,3164704,35
MG,SÃO SEBASTIÃO DO RIO PRETO,3164803,31
MG,SÃO SEBASTIÃO DO RIO VERDE,3164902,35
