UF,cod_ibge,nome_2018,area_km2
BA,2918753,LAGOA REAL,912
BA,2918803,LAJE,450
BA,2918902,LAJEDÃO,624
BA,2919009,LAJEDINHO,847
BA,2919058,LAJEDO DO TABOCAL,383
BA,2919108,LAMARÃO,189
BA,2919157,LAPÃO,643
BA,2919207,LAURO DE FREITAS,58
BA,2919306,LENÇÓIS,1283
BA,2919405,LICÍNIO DE ALMEIDA,857
BA,2919504,LIVRAMENTO DE NOSSA SENHORA,1953
BA,2919553,LUÍS EDUARDO MAGALHÃES,3941
BA,2919603,MACAJUBA,701
BA,2919702,MACARANI,1210
BA,2919801,MACAÚBAS,2459
BA,2919900,MACURURÉ,2546
BA,2919926,MADRE DE DEUS,32
BA,2919959,MAETINGA,615
BA,2920007,MAIQUINIQUE,588
BA,2920106,MAIRI,907
BA,2920205,MALHADA,1972
BA,2920304,MALHADA DE PEDRAS,550
BA,2920403,MANOEL VITORINO,2202
BA,2920452,MANSIDÃO,3130
BA,2920502,MARACÁS,2413
BA,2920601,MARAGOGIPE,438
BA,2920700,MARAÚ,849
BA,2920809,MARCIONÍLIO SOUZA,1099
BA,2920908,MASCOTE,743
BA,2921005,MATA DE SÃO JOÃO,605
BA,2921054,MATINA,773
BA,2921104,MEDEIROS NETO,1312
BA,2921203,MIGUEL CALMON,1600
BA,2921302,MILAGRES,420
BA,2921401,MIRANGABA,1752
BA,2921450,MIRANTE,1173
BA,2921500,MONTE SANTO,3034
BA,2921609,MORPARÁ,2094
BA,2921708,MORRO DO CHAPÉU,5745
BA,2921807,MORTUGABA,528
BA,2921906,MUCUGÊ,2462
BA,2922003,MUCURI,1788
BA,2922052,MULUNGU DO MORRO,647
BA,2922102,MUNDO NOVO,1492
BA,2922201,MUNIZ FERREIRA,105
BA,2922250,MUQUÉM DO SÃO FRANCISCO,3853
BA,2922300,MURITIBA,86
BA,2922409,MUTUÍPE,276
BA,2922508,NAZARÉ,279
BA,2922607,NILO PEÇANHA,391
BA,2922656,NORDESTINA,465
BA,2922706,NOVA CANAÃ,805
BA,2922730,NOVA FÁTIMA,347
BA,2922755,NOVA IBIÁ,203
BA,2922805,NOVA ITARANA,475
BA,2922854,NOVA REDENÇÃO,565
BA,2922904,NOVA SOURE,922
BA,2923001,NOVA VIÇOSA,1316
BA,2923035,NOVO HORIZONTE,628
BA,2923050,NOVO TRIUNFO,251
BA,2923100,OLINDINA,637
BA,2923209,OLIVEIRA DOS BREJINHOS,3313
BA,2923308,OURIÇANGAS,157
BA,2923357,OUROLÂNDIA,1545
BA,2923407,PALMAS DE MONTE ALTO,2563
BA,2923506,PALMEIRAS,737
BA,2923605,PARAMIRIM,1087
BA,2923704,PARATINGA,2624
BA,2923803,PARIPIRANGA,436
BA,2923902,PAU BRASIL,626
BA,2924009,PAULO AFONSO,1545
BA,2924058,PÉ DE SERRA,597
BA,2924108,PEDRÃO,158
BA,2924207,PEDRO ALEXANDRE,896
BA,2924306,PIATÃ,1826
BA,2924405,PILÃO ARCADO,11627
BA,2924504,PINDAÍ,628
BA,2924603,PINDOBAÇU,496
BA,2924652,PINTADAS,647
BA,2924678,PIRAÍ DO NORTE,193
BA,2924702,PIRIPÁ,512
BA,2924801,PIRITIBA,980
BA,2924900,PLANALTINO,955
BA,2925006,PLANALTO,769
BA,2925105,POÇÕES,937
BA,2925204,POJUCA,315
BA,2925253,PONTO NOVO,530
BA,2925303,PORTO SEGURO,2286
BA,2925402,POTIRAGUÁ,1112
BA,2925501,PRADO,1688
BA,2925600,PRESIDENTE DUTRA,232
BA,2925709,PRESIDENTE JÂNIO QUADROS,1209
BA,2925758,PRESIDENTE TANCREDO NEVES,442
BA,2925808,QUEIMADAS,2011
BA,2925907,QUIJINGUE,1381
BA,2925931,QUIXABEIRA,366
BA,2925956,RAFAEL JAMBEIRO,1091
BA,2926004,REMANSO,4683
BA,2926103,RETIROLÂNDIA,242
BA,2926202,RIACHÃO DAS NEVES,5979
BA,2926301,RIACHÃO DO JACUÍPE,1155
BA,2926400,RIACHO DE SANTANA,3184
BA,2926509,RIBEIRA DO AMPARO,667
BA,2926608,RIBEIRA DO POMBAL,1177
BA,2926657,RIBEIRÃO DO LARGO,1364
BA,2926707,RIO DE CONTAS,1115
BA,2926806,RIO DO ANTÔNIO,778
BA,2926905,RIO DO PIRES,656
BA,2927002,RIO REAL,739
BA,2927101,RODELAS,2207
BA,2927200,RUY BARBOSA,1992
BA,2927309,SALINAS DA MARGARIDA,152
BA,2927408,SALVADOR,694
BA,2927507,SANTA BÁRBARA,347
BA,2927606,SANTA BRÍGIDA,900
BA,2927705,SANTA CRUZ CABRÁLIA,1463
BA,2927804,SANTA CRUZ DA VITÓRIA,284
BA,2927903,SANTA INÊS,379
BA,2928000,SANTALUZ,1623
BA,2928059,SANTA LUZIA,824
BA,2928109,SANTA MARIA DA VITÓRIA,1985
BA,2928208,SANTANA,1909
BA,2928307,SANTANÓPOLIS,223
BA,2928406,SANTA RITA DE CÁSSIA,6030
BA,2928505,SANTA TEREZINHA,719
BA,2928604,SANTO AMARO,489
BA,2928703,SANTO ANTÔNIO DE JESUS,262
BA,2928802,SANTO ESTÊVÃO,360
BA,2928901,SÃO DESIDÉRIO,15116
BA,2928950,SÃO DOMINGOS,290
BA,2929008,SÃO FÉLIX,103
BA,2929057,SÃO FÉLIX DO CORIBE,1754
BA,2929107,SÃO FELIPE,222
BA,2929206,SÃO FRANCISCO DO CONDE,270
BA,2929255,SÃO GABRIEL,1146
BA,2929305,SÃO GONÇALO DOS CAMPOS,295
BA,2929354,SÃO JOSÉ DA VITÓRIA,128
BA,2929370,SÃO JOSÉ DO JACUÍPE,362
BA,2929404,SÃO MIGUEL DAS MATAS,231
BA,2929503,SÃO SEBASTIÃO DO PASSÉ,537
BA,2929602,SAPEAÇU,131
BA,2929701,SÁTIRO DIAS,1008
BA,2929750,SAUBARA,166
BA,2929800,SAÚDE,509
BA,2929909,SEABRA,2402
BA,2930006,SEBASTIÃO LARANJEIRAS,1985
BA,2930105,SENHOR DO BONFIM,789
BA,2930154,SERRA DO RAMALHO,2342
BA,2930204,SENTO SÉ,12181
BA,2930303,SERRA DOURADA,1592
BA,2930402,SERRA PRETA,595
BA,2930501,SERRINHA,583
BA,2930600,SERROLÂNDIA,322
BA,2930709,SIMÕES FILHO,201
BA,2930758,SÍTIO DO MATO,1628
BA,2930766,SÍTIO DO QUINTO,700
BA,2930774,SOBRADINHO,1155
BA,2930808,SOUTO SOARES,1027
BA,2930907,TABOCAS DO BREJO VELHO,1437
BA,2931004,TANHAÇU,1278
BA,2931053,TANQUE NOVO,730
BA,2931103,TANQUINHO,244
BA,2931202,TAPEROÁ,452
BA,2931301,TAPIRAMUTÁ,715
BA,2931350,TEIXEIRA DE FREITAS,1166
BA,2931400,TEODORO SAMPAIO,245
BA,2931509,TEOFILÂNDIA,352
BA,2931608,TEOLÂNDIA,290
BA,2931707,TERRA NOVA,184
BA,2931806,TREMEDAL,2010
BA,2931905,TUCANO,2185
BA,2932002,UAUÁ,3075
BA,2932101,UBAÍRA,659
BA,2932200,UBAITABA,181
BA,2932309,UBATÃ,178
BA,2932408,UIBAÍ,545
BA,2932457,UMBURANAS,1776
BA,2932507,UNA,1127
BA,2932606,URANDI,902
BA,2932705,URUÇUCA,510
BA,2932804,UTINGA,634
BA,2932903,VALENÇA,1124
BA,2933000,VALENTE,395
BA,2933059,VÁRZEA DA ROÇA,468
BA,2933109,VÁRZEA DO POÇO,206
BA,2933158,VÁRZEA NOVA,1226
BA,2933174,VARZEDO,221
BA,2933208,VERA CRUZ,299
BA,2933257,VEREDA,782
BA,2933307,VITÓRIA DA CONQUISTA,3706
BA,2933406,WAGNER,522
BA,2933455,WANDERLEY,2921
BA,2933505,WENCESLAU GUIMARÃES,655
BA,2933604,XIQUE-XIQUE,5080
MG,3100104,ABADIA DOS DOURADOS,881
MG,3100203,ABAETÉ,1817
MG,3100302,ABRE CAMPO,471
MG,3100401,ACAIACA,102
MG,3100500,AÇUCENA,815
MG,3100609,ÁGUA BOA,1320
MG,3100708,ÁGUA COMPRIDA,492
MG,3100807,AGUANIL,232
MG,3100906,ÁGUAS FORMOSAS,820
MG,3101003,ÁGUAS VERMELHAS,1257
MG,3101102,AIMORÉS,1349
MG,3101201,AIURUOCA,650
MG,3101300,ALAGOA,161
MG,3101409,ALBERTINA,58
MG,3101508,ALÉM PARAÍBA,510
MG,3101607,ALFENAS,850
MG,3101631,ALFREDO VASCONCELOS,131
MG,3101706,ALMENARA,2294
MG,3101805,ALPERCATA,167
MG,3101904,ALPINÓPOLIS,455
MG,3102001,ALTEROSA,362
MG,3102050,ALTO CAPARAÓ,104
MG,3102100,ALTO RIO DOCE,518
MG,3102209,ALVARENGA,278
MG,3102308,ALVINÓPOLIS,599
MG,3102407,ALVORADA DE MINAS,374
MG,3102506,AMPARO DO SERRA,136
MG,3102605,ANDRADAS,469
MG,3102704,CACHOEIRA DE PAJEÚ,696
MG,3102803,ANDRELÂNDIA,1005
MG,3102852,ANGELÂNDIA,185
MG,3102902,ANTÔNIO CARLOS,530
MG,3103009,ANTÔNIO DIAS,787
MG,3103108,ANTÔNIO PRADO DE MINAS,84
MG,3103207,ARAÇAÍ,188
MG,3103306,ARACITABA,107
MG,3103405,ARAÇUAÍ,2236
MG,3103504,ARAGUARI,2730
MG,3103603,ARANTINA,89
MG,3103702,ARAPONGA,304
MG,3103751,ARAPORÃ,296
MG,3103801,ARAPUÁ,174
MG,3103900,ARAÚJOS,246
MG,3104007,ARAXÁ,1164
MG,3104106,ARCEBURGO,163
MG,3104205,ARCOS,510
MG,3104304,AREADO,283
MG,3104403,ARGIRITA,159
MG,3104452,ARICANDUVA,243
MG,3104502,ARINOS,5279
MG,3104601,ASTOLFO DUTRA,159
MG,3104700,ATALÉIA,1837
MG,3104809,AUGUSTO DE LIMA,1255
MG,3104908,BAEPENDI,751
MG,3105004,BALDIM,556
MG,3105103,BAMBUÍ,1456
MG,3105202,BANDEIRA,484
MG,3105301,BANDEIRA DO SUL,47
MG,3105400,BARÃO DE COCAIS,341
MG,3105509,BARÃO DE MONTE ALTO,198
MG,3105608,BARBACENA,759
MG,3105707,BARRA LONGA,384
MG,3105905,BARROSO,82
MG,3106002,BELA VISTA DE MINAS,109
MG,3106101,BELMIRO BRAGA,393
MG,3106200,BELO HORIZONTE,331
MG,3106309,BELO ORIENTE,335
MG,3106408,BELO VALE,366
MG,3106507,BERILO,587
MG,3106606,BERTÓPOLIS,428
MG,3106655,BERIZAL,489
MG,3106705,BETIM,344
MG,3106804,BIAS FORTES,284
MG,3106903,BICAS,140
MG,3107000,BIQUINHAS,459
MG,3107109,BOA ESPERANÇA,861
MG,3107208,BOCAINA DE MINAS,504
MG,3107307,BOCAIÚVA,3228
MG,3107406,BOM DESPACHO,1214
MG,3107505,BOM JARDIM DE MINAS,412
MG,3107604,BOM JESUS DA PENHA,208
MG,3107703,BOM JESUS DO AMPARO,196
MG,3107802,BOM JESUS DO GALHO,592
MG,3107901,BOM REPOUSO,230
MG,3108008,BOM SUCESSO,705
MG,3108107,BONFIM,302
MG,3108206,BONFINÓPOLIS DE MINAS,1850
MG,3108255,BONITO DE MINAS,3936
MG,3108305,BORDA DA MATA,301
MG,3108404,BOTELHOS,334
MG,3108503,BOTUMIRIM,1569
MG,3108552,BRASILÂNDIA DE MINAS,2510
MG,3108602,BRASÍLIA DE MINAS,1399
MG,3108701,BRÁS PIRES,223
MG,3108800,BRAÚNAS,378
MG,3108909,BRAZÓPOLIS,368
MG,3109006,BRUMADINHO,639
MG,3109105,BUENO BRANDÃO,356
MG,3109204,BUENÓPOLIS,1600
MG,3109253,BUGRE,162
MG,3109303,BURITIS,5225
MG,3109402,BURITIZEIRO,7218
MG,3109451,CABECEIRA GRANDE,1031
MG,3109501,CABO VERDE,368
MG,3109600,CACHOEIRA DA PRATA,61
MG,3109709,CACHOEIRA DE MINAS,304
MG,3109808,CACHOEIRA DOURADA,201
MG,3109907,CAETANÓPOLIS,156
MG,3110004,CAETÉ,543
MG,3110103,CAIANA,106
MG,3110202,CAJURI,83
MG,3110301,CALDAS,711
MG,3110400,CAMACHO,223
MG,3110509,CAMANDUCAIA,529
MG,3110608,CAMBUÍ,245
MG,3110707,CAMBUQUIRA,246
MG,3110806,CAMPANÁRIO,442
MG,3110905,CAMPANHA,336
MG,3111002,CAMPESTRE,578
MG,3111101,CAMPINA VERDE,3651
MG,3111150,CAMPO AZUL,506
MG,3111200,CAMPO BELO,528
MG,3111309,CAMPO DO MEIO,275
MG,3111408,CAMPO FLORIDO,1264
MG,3111507,CAMPOS ALTOS,711
MG,3111606,CAMPOS GERAIS,770
MG,3111705,CANAÃ,175
MG,3111804,CANÁPOLIS,840
MG,3111903,CANA VERDE,213
MG,3112000,CANDEIAS,721
MG,3112059,CANTAGALO,142
MG,3112109,CAPARAÓ,131
MG,3112208,CAPELA NOVA,111
MG,3112307,CAPELINHA,965
MG,3112406,CAPETINGA,298
MG,3112505,CAPIM BRANCO,95
MG,3112604,CAPINÓPOLIS,621
MG,3112653,CAPITÃO ANDRADE,279
MG,3112703,CAPITÃO ENÉAS,972
MG,3112802,CAPITÓLIO,522
MG,3112901,CAPUTIRA,188
MG,3113008,CARAÍ,1242
MG,3113107,CARANAÍBA,160
MG,3113206,CARANDAÍ,487
MG,3113305,CARANGOLA,353
MG,3113404,CARATINGA,1258
MG,3113503,CARBONITA,1456
MG,3113602,CAREAÇU,181
MG,3113701,CARLOS CHAGAS,3203
MG,3113800,CARMÉSIA,259
MG,3113909,CARMO DA CACHOEIRA,506
MG,3114006,CARMO DA MATA,357
MG,3114105,CARMO DE MINAS,322
MG,3114204,CARMO DO CAJURU,456
MG,3114303,CARMO DO PARANAÍBA,1308
MG,3114402,CARMO DO RIO CLARO,1066
MG,3114501,CARMÓPOLIS DE MINAS,400
MG,3114550,CARNEIRINHO,2063
MG,3114600,CARRANCAS,728
MG,3114709,CARVALHÓPOLIS,81
MG,3114808,CARVALHOS,282
MG,3114907,CASA GRANDE,158
MG,3115003,CASCALHO RICO,367
MG,3115102,CÁSSIA,666
MG,3115201,CONCEIÇÃO DA BARRA DE MINAS,273
MG,3115300,CATAGUASES,492
MG,3115359,CATAS ALTAS,240
MG,3115409,CATAS ALTAS DA NORUEGA,142
MG,3115458,CATUJI,419
MG,3115474,CATUTI,288
MG,3115508,CAXAMBU,100
MG,3115607,CEDRO DO ABAETÉ,283
MG,3115706,CENTRAL DE MINAS,204
MG,3115805,CENTRALINA,327
MG,3115904,CHÁCARA,153
MG,3116001,CHALÉ,213
MG,3116100,CHAPADA DO NORTE,831
MG,3116159,CHAPADA GAÚCHA,3255
MG,3116209,CHIADOR,253
MG,3116308,CIPOTÂNEA,153
MG,3116407,CLARAVAL,228
MG,3116506,CLARO DOS POÇÕES,720
MG,3116605,CLÁUDIO,631
MG,3116704,COIMBRA,107
MG,3116803,COLUNA,348
MG,3116902,COMENDADOR GOMES,1041
MG,3117009,COMERCINHO,655
MG,3117108,CONCEIÇÃO DA APARECIDA,353
MG,3117207,CONCEIÇÃO DAS PEDRAS,102
MG,3117306,CONCEIÇÃO DAS ALAGOAS,1340
MG,3117405,CONCEIÇÃO DE IPANEMA,254
MG,3117504,CONCEIÇÃO DO MATO DENTRO,1720
MG,3117603,CONCEIÇÃO DO PARÁ,250
MG,3117702,CONCEIÇÃO DO RIO VERDE,370
MG,3117801,CONCEIÇÃO DOS OUROS,180
MG,3117836,CÔNEGO MARINHO,1610
MG,3117876,CONFINS,42
MG,3117900,CONGONHAL,205
MG,3118007,CONGONHAS,304
MG,3118106,CONGONHAS DO NORTE,406
MG,3118205,CONQUISTA,618
MG,3118304,CONSELHEIRO LAFAIETE,370
MG,3118403,CONSELHEIRO PENA,1484
MG,3118502,CONSOLAÇÃO,89
MG,3118601,CONTAGEM,195
MG,3118700,COQUEIRAL,296
MG,3118809,CORAÇÃO DE JESUS,2225
MG,3118908,CORDISBURGO,824
MG,3119005,CORDISLÂNDIA,180
MG,3119104,CORINTO,2525
MG,3119203,COROACI,576
MG,3119302,COROMANDEL,3313
MG,3119401,CORONEL FABRICIANO,221
MG,3119500,CORONEL MURTA,815
MG,3119609,CORONEL PACHECO,132
MG,3119708,CORONEL XAVIER CHAVES,141
MG,3119807,CÓRREGO DANTA,657
MG,3119906,CÓRREGO DO BOM JESUS,124
MG,3119955,CÓRREGO FUNDO,101
MG,3120003,CÓRREGO NOVO,205
MG,3120102,COUTO DE MAGALHÃES DE MINAS,486
MG,3120151,CRISÓLITA,966
MG,3120201,CRISTAIS,628
MG,3120300,CRISTÁLIA,841
MG,3120409,CRISTIANO OTONI,133
MG,3120508,CRISTINA,311
MG,3120607,CRUCILÂNDIA,167
MG,3120706,CRUZEIRO DA FORTALEZA,188
MG,3120805,CRUZÍLIA,522
MG,3120839,CUPARAQUE,227
MG,3120870,CURRAL DE DENTRO,571
MG,3120904,CURVELO,3296
MG,3121001,DATAS,310
MG,3121100,DELFIM MOREIRA,408
MG,3121209,DELFINÓPOLIS,1378
MG,3121258,DELTA,103
MG,3121308,DESCOBERTO,213
MG,3121407,DESTERRO DE ENTRE RIOS,377
MG,3121506,DESTERRO DO MELO,142
MG,3121605,DIAMANTINA,3892
MG,3121704,DIOGO DE VASCONCELOS,165
MG,3121803,DIONÍSIO,339
MG,3121902,DIVINÉSIA,117
MG,3122009,DIVINO,338
MG,3122108,DIVINO DAS LARANJEIRAS,342
MG,3122207,DIVINOLÂNDIA DE MINAS,133
MG,3122306,DIVINÓPOLIS,708
MG,3122355,DIVISA ALEGRE,118
MG,3122405,DIVISA NOVA,217
MG,3122454,DIVISÓPOLIS,573
MG,3122470,DOM BOSCO,817
MG,3122504,DOM CAVATI,60
MG,3122603,DOM JOAQUIM,399
MG,3122702,DOM SILVÉRIO,195
MG,3122801,DOM VIÇOSO,114
MG,3122900,DONA EUSÉBIA,70
MG,3123007,DORES DE CAMPOS,125
MG,3123106,DORES DE GUANHÃES,382
MG,3123205,DORES DO INDAIÁ,1111
MG,3123304,DORES DO TURVO,231
MG,3123403,DORESÓPOLIS,153
MG,3123502,DOURADOQUARA,313
MG,3123528,DURANDÉ,217
MG,3123601,ELÓI MENDES,500
MG,3123700,ENGENHEIRO CALDAS,187
MG,3123809,ENGENHEIRO NAVARRO,608
MG,3123858,ENTRE FOLHAS,85
MG,3123908,ENTRE RIOS DE MINAS,457
MG,3124005,ERVÁLIA,357
MG,3124104,ESMERALDAS,910
MG,3124203,ESPERA FELIZ,318
MG,3124302,ESPINOSA,1869
MG,3124401,ESPÍRITO SANTO DO DOURADO,264
MG,3124500,ESTIVA,244
MG,3124609,ESTRELA DALVA,131
MG,3124708,ESTRELA DO INDAIÁ,636
MG,3124807,ESTRELA DO SUL,822
MG,3124906,EUGENÓPOLIS,309
MG,3125002,EWBANK DA CÂMARA,104
MG,3125101,EXTREMA,245
MG,3125200,FAMA,86
MG,3125309,FARIA LEMOS,165
MG,3125408,FELÍCIO DOS SANTOS,358
MG,3125507,SÃO GONÇALO DO RIO PRETO,314
MG,3125606,FELISBURGO,596
MG,3125705,FELIXLÂNDIA,1555
MG,3125804,FERNANDES TOURINHO,152
MG,3125903,FERROS,1089
MG,3125952,FERVEDOURO,358
MG,3126000,FLORESTAL,194
MG,3126109,FORMIGA,1502
MG,3126208,FORMOSO,3686
MG,3126307,FORTALEZA DE MINAS,219
MG,3126406,FORTUNA DE MINAS,199
MG,3126505,FRANCISCO BADARÓ,461
MG,3126604,FRANCISCO DUMONT,1576
MG,3126703,FRANCISCO SÁ,2747
MG,3126752,FRANCISCÓPOLIS,717
MG,3126802,FREI GASPAR,627
MG,3126901,FREI INOCÊNCIO,470
MG,3126950,FREI LAGONEGRO,167
MG,3127008,FRONTEIRA,200
MG,3127057,FRONTEIRA DOS VALES,321
MG,3127073,FRUTA DE LEITE,763
MG,3127107,FRUTAL,2427
MG,3127206,FUNILÂNDIA,200
MG,3127305,GALILÉIA,720
MG,3127339,GAMELEIRAS,1733
MG,3127354,GLAUCILÂNDIA,146
MG,3127370,GOIABEIRA,112
MG,3127388,GOIANÁ,152
MG,3127404,GONÇALVES,187
MG,3127503,GONZAGA,209
MG,3127602,GOUVEIA,867
MG,3127701,GOVERNADOR VALADARES,2342
MG,3127800,GRÃO MOGOL,3885
MG,3127909,GRUPIARA,193
MG,3128006,GUANHÃES,1075
MG,3128105,GUAPÉ,934
MG,3128204,GUARACIABA,349
MG,3128253,GUARACIAMA,390
MG,3128303,GUARANÉSIA,295
MG,3128402,GUARANI,264
MG,3128501,GUARARÁ,89
MG,3128600,GUARDA-MOR,2070
MG,3128709,GUAXUPÉ,286
MG,3128808,GUIDOVAL,158
MG,3128907,GUIMARÂNIA,367
MG,3129004,GUIRICEMA,294
MG,3129103,GURINHATÃ,1849
MG,3129202,HELIODORA,154
MG,3129301,IAPU,341
MG,3129400,IBERTIOGA,346
MG,3129509,IBIÁ,2704
MG,3129608,IBIAÍ,875
MG,3129657,IBIRACATU,353
MG,3129707,IBIRACI,562
MG,3129806,IBIRITÉ,73
MG,3129905,IBITIÚRA DE MINAS,68
MG,3130002,IBITURUNA,153
MG,3130051,ICARAÍ DE MINAS,626
MG,3130101,IGARAPÉ,111
MG,3130200,IGARATINGA,218
MG,3130309,IGUATAMA,628
MG,3130408,IJACI,105
MG,3130507,ILICÍNEA,376
MG,3130556,IMBÉ DE MINAS,197
MG,3130606,INCONFIDENTES,150
MG,3130655,INDAIABIRA,1004
MG,3130705,INDIANÓPOLIS,830
MG,3130804,INGAÍ,306
MG,3130903,INHAPIM,858
MG,3131000,INHAÚMA,245
MG,3131109,INIMUTABA,527
MG,3131158,IPABA,113
MG,3131208,IPANEMA,457
MG,3131307,IPATINGA,165
MG,3131406,IPIAÇU,466
MG,3131505,IPUIÚNA,298
MG,3131604,IRAÍ DE MINAS,356
MG,3131703,ITABIRA,1254
MG,3131802,ITABIRINHA,209
MG,3131901,ITABIRITO,543
MG,3132008,ITACAMBIRA,1788
MG,3132107,ITACARAMBI,1225
MG,3132206,ITAGUARA,410
MG,3132305,ITAIPÉ,481
MG,3132404,ITAJUBÁ,295
MG,3132503,ITAMARANDIBA,2736
MG,3132602,ITAMARATI DE MINAS,95
MG,3132701,ITAMBACURI,1419
MG,3132800,ITAMBÉ DO MATO DENTRO,380
MG,3132909,ITAMOGI,244
MG,3133006,ITAMONTE,432
MG,3133105,ITANHANDU,143
MG,3133204,ITANHOMI,489
MG,3133303,ITAOBIM,679
MG,3133402,ITAPAGIPE,1802
MG,3133501,ITAPECERICA,1041
MG,3133600,ITAPEVA,177
MG,3133709,ITATIAIUÇU,295
MG,3133758,ITAÚ DE MINAS,153
MG,3133808,ITAÚNA,496
MG,3133907,ITAVERAVA,284
MG,3134004,ITINGA,1650
MG,3134103,ITUETA,453
MG,3134202,ITUIUTABA,2598
MG,3134301,ITUMIRIM,235
MG,3134400,ITURAMA,1405
MG,3134509,ITUTINGA,372
MG,3134608,JABOTICATUBAS,1115
MG,3134707,JACINTO,1394
MG,3134806,JACUÍ,409
MG,3134905,JACUTINGA,348
MG,3135001,JAGUARAÇU,164
MG,3135050,JAÍBA,2635
MG,3135076,JAMPRUCA,517
MG,3135100,JANAÚBA,2181
MG,3135209,JANUÁRIA,6662
MG,3135308,JAPARAÍBA,172
MG,3135357,JAPONVAR,375
MG,3135407,JECEABA,236
MG,3135456,JENIPAPO DE MINAS,284
MG,3135506,JEQUERI,548
MG,3135605,JEQUITAÍ,1268
MG,3135704,JEQUITIBÁ,445
MG,3135803,JEQUITINHONHA,3514
MG,3135902,JESUÂNIA,154
MG,3136009,JOAÍMA,1664
MG,3136108,JOANÉSIA,233
MG,3136207,JOÃO MONLEVADE,99
MG,3136306,JOÃO PINHEIRO,10727
MG,3136405,JOAQUIM FELÍCIO,791
MG,3136504,JORDÂNIA,547
MG,3136520,JOSÉ GONÇALVES DE MINAS,381
MG,3136553,JOSÉ RAYDAN,181
MG,3136579,JOSENÓPOLIS,541
MG,3136603,NOVA UNIÃO,172
MG,3136652,JUATUBA,97
MG,3136702,JUIZ DE FORA,1436
MG,3136801,JURAMENTO,432
MG,3136900,JURUAIA,220
MG,3136959,JUVENÍLIA,1065
MG,3137007,LADAINHA,866
MG,3137106,LAGAMAR,1475
MG,3137205,LAGOA DA PRATA,440
MG,3137304,LAGOA DOS PATOS,601
MG,3137403,LAGOA DOURADA,477
MG,3137502,LAGOA FORMOSA,841
MG,3137536,LAGOA GRANDE,1236
MG,3137601,LAGOA SANTA,229
MG,3137700,LAJINHA,432
MG,3137809,LAMBARI,213
MG,3137908,LAMIM,119
MG,3138005,LARANJAL,205
MG,3138104,LASSANCE,3204
MG,3138203,LAVRAS,565
MG,3138302,LEANDRO FERREIRA,352
MG,3138351,LEME DO PRADO,280
MG,3138401,LEOPOLDINA,943
MG,3138500,LIBERDADE,401
MG,3138609,LIMA DUARTE,849
MG,3138625,LIMEIRA DO OESTE,1319
MG,3138658,LONTRA,259
MG,3138674,LUISBURGO,145
MG,3138682,LUISLÂNDIA,412
MG,3138708,LUMINÁRIAS,500
MG,3138807,LUZ,1172
MG,3138906,MACHACALIS,332
MG,3139003,MACHADO,586
MG,3139102,MADRE DE DEUS DE MINAS,493
MG,3139201,MALACACHETA,728
MG,3139250,MAMONAS,284
MG,3139300,MANGA,1950
MG,3139409,MANHUAÇU,628
MG,3139508,MANHUMIRIM,183
MG,3139607,MANTENA,685
MG,3139706,MARAVILHAS,262
MG,3139805,MAR DE ESPANHA,372
MG,3139904,MARIA DA FÉ,203
MG,3140001,MARIANA,1194
MG,3140100,MARILAC,159
MG,3140159,MÁRIO CAMPOS,35
MG,3140209,MARIPÁ DE MINAS,77
MG,3140308,MARLIÉRIA,546
MG,3140407,MARMELÓPOLIS,108
MG,3140506,MARTINHO CAMPOS,1058
MG,3140530,MARTINS SOARES,113
MG,3140555,MATA VERDE,228
MG,3140605,MATERLÂNDIA,281
MG,3140704,MATEUS LEME,301
MG,3140803,MATIAS BARBOSA,157
MG,3140852,MATIAS CARDOSO,1941
MG,3140902,MATIPÓ,267
MG,3141009,MATO VERDE,472
MG,3141108,MATOZINHOS,252
MG,3141207,MATUTINA,261
MG,3141306,MEDEIROS,946
MG,3141405,MEDINA,1436
MG,3141504,MENDES PIMENTEL,306
MG,3141603,MERCÊS,348
MG,3141702,MESQUITA,275
MG,3141801,MINAS NOVAS,1812
MG,3141900,MINDURI,220
MG,3142007,MIRABELA,723
MG,3142106,MIRADOURO,302
MG,3142205,MIRAÍ,321
MG,3142254,MIRAVÂNIA,602
MG,3142304,MOEDA,155
MG,3142403,MOEMA,203
MG,3142502,MONJOLOS,651
MG,3142601,MONSENHOR PAULO,217
MG,3142700,MONTALVÂNIA,1504
MG,3142809,MONTE ALEGRE DE MINAS,2596
MG,3142908,MONTE AZUL,1001
MG,3143005,MONTE BELO,421
MG,3143104,MONTE CARMELO,1343
MG,3143153,MONTE FORMOSO,386
MG,3143203,MONTE SANTO DE MINAS,595
MG,3143302,MONTES CLAROS,3569
MG,3143401,MONTE SIÃO,292
MG,3143450,MONTEZUMA,1130
MG,3143500,MORADA NOVA DE MINAS,2084
MG,3143609,MORRO DA GARÇA,415
MG,3143708,MORRO DO PILAR,478
MG,3143807,MUNHOZ,192
MG,3143906,MURIAÉ,842
MG,3144003,MUTUM,1251
MG,3144102,MUZAMBINHO,410
MG,3144201,NACIP RAYDAN,233
MG,3144300,NANUQUE,1518
MG,3144359,NAQUE,127
MG,3144375,NATALÂNDIA,469
MG,3144409,NATÉRCIA,189
MG,3144508,NAZARENO,341
MG,3144607,NEPOMUCENO,583
MG,3144656,NINHEIRA,1108
